title:test0826, start timestamp:1629975491.659043, stop timestamp:1629975591.327375, headset type:INSIGHT, headset serial:A2D2052F, headset firmware:932, channels:43, sampling rate:eeg_128;mot_64;mc_8, samples:12523     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive
1629975515.865146,100.000000,0.000000,4210.769043,4297.436035,4181.538574,4195.897461,4194.358887,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,50.000000,0.000000,0.201966,-0.334717,0.660889,0.640625,0.728527,-0.728038,0.045899,-58.582893,-52.784588,44.750202,,,
1629975515.873062,101.000000,0.000000,4205.128418,4294.358887,4174.358887,4198.461426,4213.333496,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.880878,102.000000,0.000000,4194.358887,4292.307617,4170.256348,4190.769043,4201.025879,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,51.000000,0.000000,0.201942,-0.334717,0.661133,0.640381,0.735363,-0.722179,0.032715,-56.672417,-52.829697,44.641705,,,
1629975515.888794,103.000000,0.000000,4196.410156,4285.641113,4180.000000,4185.641113,4180.512695,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.896609,104.000000,0.000000,4198.461426,4278.974121,4172.307617,4178.461426,4184.102539,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,52.000000,0.000000,0.202689,-0.334717,0.661377,0.639893,0.749035,-0.695811,0.021973,-58.541912,-52.810478,44.544056,,,
1629975515.904425,105.000000,0.000000,4184.102539,4278.974121,4157.436035,4163.077148,4200.512695,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.912141,106.000000,0.000000,4156.922852,4272.307617,4159.487305,4154.358887,4202.051270,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,53.000000,0.000000,0.202636,-0.334717,0.661865,0.639404,0.730968,-0.704601,0.030762,-56.695351,-52.972630,44.515987,,,
1629975515.919956,107.000000,0.000000,4145.641113,4267.692383,4161.538574,4161.538574,4189.743652,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975515.927672,108.000000,0.000000,4152.820313,4274.871582,4159.487305,4174.358887,4189.230957,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,54.000000,0.000000,0.202580,-0.334717,0.662354,0.638916,0.735851,-0.696300,0.039551,-54.913815,-52.939117,44.430908,,,
1629975515.935588,109.000000,0.000000,4132.307617,4271.794922,4159.487305,4176.410156,4177.948730,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.943404,110.000000,0.000000,4107.692383,4259.487305,4146.666504,4169.230957,4140.000000,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,55.000000,0.000000,0.202926,-0.334473,0.662842,0.638428,0.740246,-0.689464,0.046387,-56.899353,-53.148220,44.593601,,,
1629975515.951220,111.000000,0.000000,4128.717773,4264.615234,4141.025879,4169.230957,4141.538574,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.958935,112.000000,0.000000,4155.384766,4272.820313,4145.128418,4172.307617,4189.743652,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,56.000000,0.000000,0.202636,-0.334717,0.661865,0.639404,0.730968,-0.704601,0.030762,-58.746155,-53.156967,44.620396,,,
1629975515.966851,113.000000,0.000000,4142.051270,4265.641113,4150.769043,4161.025879,4189.743652,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.974666,114.000000,0.000000,4114.871582,4261.538574,4154.871582,4150.256348,4136.922852,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,57.000000,0.000000,0.202926,-0.334473,0.662842,0.638428,0.740246,-0.689464,0.046387,-60.348457,-53.344284,44.764137,,,
1629975515.982582,115.000000,0.000000,4103.077148,4267.179688,4149.230957,4152.820313,4132.307617,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975515.990398,116.000000,0.000000,4097.948730,4272.307617,4150.256348,4155.897461,4152.820313,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,58.000000,0.000000,0.203298,-0.334229,0.663086,0.638184,0.743664,-0.707530,0.054688,-61.850349,-53.333424,44.773876,,,
1629975515.998313,117.000000,0.000000,4094.871826,4268.205078,4150.769043,4153.333496,4127.692383,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.006129,118.000000,0.000000,4095.384521,4252.820313,4136.410156,4147.179688,4111.794922,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,59.000000,0.000000,0.203268,-0.334229,0.663330,0.637939,0.749523,-0.703136,0.051270,-59.613129,-53.263832,44.842457,,,
1629975516.014044,119.000000,0.000000,4096.922852,4240.512695,4119.487305,4141.538574,4145.128418,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.021860,120.000000,0.000000,4089.743652,4240.000000,4116.410156,4146.666504,4167.179688,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,60.000000,0.000000,0.202866,-0.334473,0.663330,0.637939,0.738293,-0.693370,0.059083,-61.248367,-53.261017,44.904179,,,
1629975516.029575,121.000000,0.000000,4074.871826,4242.563965,4124.102539,4155.384766,4143.077148,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.037391,122.000000,0.000000,4081.538574,4243.077148,4128.717773,4157.436035,4127.692383,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,61.000000,0.000000,0.203662,-0.334473,0.663086,0.637939,0.730480,-0.691905,0.042969,-62.660267,-53.258484,44.720467,,,
1629975516.045107,123.000000,0.000000,4100.512695,4244.102539,4135.897461,4156.922852,4148.205078,16213.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975516.052922,124.000000,0.000000,4088.718018,4245.128418,4146.153809,4152.307617,4150.256348,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,62.000000,0.000000,0.203692,-0.334473,0.662842,0.638184,0.724620,-0.682139,0.045899,-63.811344,-53.196388,44.674759,,,
1629975516.060638,125.000000,0.000000,4058.461426,4239.487305,4142.051270,4139.487305,4117.948730,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.068454,126.000000,0.000000,4053.846191,4228.717773,4131.794922,4132.307617,4105.641113,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,63.000000,0.000000,0.203721,-0.334473,0.662598,0.638428,0.720714,-0.701671,0.037598,-64.907135,-53.140499,44.693436,,,
1629975516.076169,127.000000,0.000000,4053.333252,4223.077148,4128.205078,4132.307617,4114.358887,232.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.083985,0.000000,0.000000,4032.820557,4224.615234,4123.077148,4134.358887,4108.717773,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,0.203713,-0.334961,0.662354,0.638428,0.725597,-0.689464,0.032715,-65.953156,-53.090202,44.590614,,,
1629975516.091701,1.000000,0.000000,4021.538574,4221.025879,4114.871582,4138.974121,4096.922852,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.099516,2.000000,0.000000,4018.461426,4200.512695,4100.000000,4134.358887,4083.589844,16226.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.203329,-0.335693,0.661865,0.638672,0.732433,-0.685557,0.034180,-66.894577,-53.164566,44.677521,,,
1629975516.107232,3.000000,0.000000,4001.538574,4189.743652,4086.153809,4123.589844,4066.153809,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.115048,4.000000,0.000000,4007.179443,4206.666504,4092.307617,4120.000000,4064.102539,16221.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,2.000000,0.000000,0.203707,-0.336426,0.661377,0.638672,0.735363,-0.681163,0.036622,-64.152931,-53.052044,44.755733,,,
1629975516.122763,5.000000,0.000000,4038.974365,4224.102539,4115.897461,4124.102539,4078.974365,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.130679,6.000000,0.000000,4035.384521,4217.948730,4121.025879,4126.153809,4084.615479,16197.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,3.000000,0.000000,0.202492,-0.337158,0.661377,0.638672,0.732921,-0.681651,0.049317,-65.214561,-53.070408,44.646683,,,
1629975516.138495,7.000000,0.000000,4002.564209,4201.025879,4107.692383,4118.974121,4077.435791,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.146311,8.000000,0.000000,3983.076904,4195.897461,4100.512695,4109.743652,4066.666748,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,4.000000,0.000000,0.202085,-0.337402,0.661377,0.638672,0.738781,-0.682139,0.044923,-66.170021,-53.206566,44.608353,,,
1629975516.154026,9.000000,0.000000,3981.025635,4188.205078,4088.205078,4105.128418,4057.948730,16202.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.161942,10.000000,0.000000,3978.974365,4169.743652,4069.230713,4098.974121,4047.179443,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,5.000000,0.000000,0.201677,-0.337646,0.661377,0.638672,0.738293,-0.711437,0.040040,-63.500835,-53.149662,44.633671,,,
1629975516.169757,11.000000,0.000000,3973.846191,4159.487305,4067.692383,4091.794922,4044.615479,16225.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975516.177673,12.000000,0.000000,3981.538574,4163.589844,4069.743652,4094.358887,4058.461426,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,6.000000,0.000000,0.200902,-0.337646,0.661377,0.638916,0.733410,-0.708995,0.063966,-64.627670,-53.158264,44.536823,,,
1629975516.185489,13.000000,0.000000,3994.358887,4171.282227,4063.589844,4105.641113,4060.000000,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.193404,14.000000,0.000000,3993.333252,4180.512695,4068.205078,4106.153809,4056.410156,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,7.000000,0.000000,0.198901,-0.337891,0.661621,0.639160,0.726574,-0.707042,0.056641,-65.582008,-53.106190,44.688923,,,
1629975516.201220,15.000000,0.000000,3992.820557,4183.077148,4079.487061,4098.974121,4067.179443,16225.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.208935,16.000000,0.000000,4005.641113,4179.487305,4080.000000,4095.384521,4072.820557,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,8.000000,0.000000,0.198901,-0.337891,0.661621,0.639160,0.742199,-0.713878,0.060548,-66.620361,-53.059322,44.765999,,,
1629975516.216751,17.000000,0.000000,4014.358887,4174.871582,4077.435791,4102.051270,4080.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.224567,18.000000,0.000000,4030.256348,4172.307617,4086.153809,4122.563965,4118.974121,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,9.000000,0.000000,0.197698,-0.338135,0.661621,0.639404,0.703624,-0.721691,0.065431,-67.495064,-53.076958,44.715736,,,
1629975516.232382,19.000000,0.000000,4049.743652,4165.641113,4096.922852,4131.282227,4145.641113,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.240098,20.000000,0.000000,4044.102539,4155.897461,4093.846191,4123.589844,4136.922852,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,10.000000,0.000000,0.197307,-0.338379,0.661377,0.639648,0.705089,-0.721202,0.066896,-68.342110,-53.272274,44.790131,,,
1629975516.247913,21.000000,0.000000,4043.589844,4156.410156,4081.025635,4124.102539,4131.282227,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.255629,22.000000,0.000000,4045.641113,4153.333496,4061.538574,4117.436035,4117.436035,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,11.000000,0.000000,0.197732,-0.338623,0.660889,0.639893,0.735363,-0.714366,0.061524,-69.104446,-53.148983,44.737453,,,
1629975516.263445,23.000000,0.000000,4020.000000,4131.794922,4037.435791,4089.743652,4098.974121,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.271160,24.000000,0.000000,4005.128174,4117.948730,4032.820557,4074.871826,4101.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,12.000000,0.000000,0.196920,-0.339111,0.660645,0.640137,0.755383,-0.726574,0.051759,-69.730736,-53.038021,44.809677,,,
1629975516.278976,25.000000,0.000000,4026.153809,4125.128418,4049.230713,4079.487061,4118.461426,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.286692,26.000000,0.000000,4041.025635,4131.794922,4065.128174,4084.615479,4132.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,13.000000,0.000000,0.196498,-0.339355,0.660645,0.640137,0.731945,-0.735363,0.039063,-70.174767,-53.057789,44.874676,,,
1629975516.294507,27.000000,0.000000,4033.846191,4134.358887,4077.435791,4101.025879,4130.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975516.302223,28.000000,0.000000,4043.589844,4145.641113,4083.076904,4116.410156,4145.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,14.000000,0.000000,0.195277,-0.339600,0.660645,0.640381,0.724132,-0.742199,0.063478,-70.514580,-52.955948,44.933178,,,
1629975516.310139,29.000000,0.000000,4078.461426,4149.743652,4073.333252,4113.333496,4194.358887,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.317955,30.000000,0.000000,4094.871826,4143.589844,4067.692383,4114.871582,4223.589844,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,15.000000,0.000000,0.195253,-0.340088,0.660400,0.640381,0.723644,-0.750500,0.056641,-71.059677,-52.983921,44.866196,,,
1629975516.325870,31.000000,0.000000,4077.435791,4138.974121,4073.846191,4115.384766,4197.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.333686,32.000000,0.000000,4042.051270,4128.205078,4052.820557,4091.281982,4145.641113,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,16.000000,0.000000,0.195228,-0.340576,0.660156,0.640381,0.731456,-0.730480,0.060060,-67.841705,-53.068909,44.925545,,,
1629975516.341602,33.000000,0.000000,4036.410156,4110.769043,4018.974365,4073.846191,4124.102539,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.349417,34.000000,0.000000,4078.461426,4101.538574,4013.846191,4073.333252,4159.487305,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,17.000000,0.000000,0.196024,-0.341064,0.659668,0.640381,0.725597,-0.720226,0.074220,-68.534454,-53.085587,44.978958,,,
1629975516.357333,35.000000,0.000000,4108.717773,4102.563965,4022.564209,4069.230713,4192.307617,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.365148,36.000000,0.000000,4095.384521,4108.205078,4037.948730,4073.846191,4175.897461,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,18.000000,0.000000,0.194821,-0.341309,0.659424,0.640869,0.732433,-0.709484,0.062501,-65.748459,-53.160412,44.907398,,,
1629975516.373064,37.000000,0.000000,4078.461426,4117.948730,4064.615479,4088.205078,4157.436035,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.380879,38.000000,0.000000,4070.769287,4119.487305,4074.358887,4083.589844,4151.794922,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,19.000000,0.000000,0.195242,-0.341553,0.658936,0.641113,0.728527,-0.716320,0.061036,-66.710350,-53.048306,44.842999,,,
1629975516.388795,39.000000,0.000000,4048.718018,4106.153809,4055.897461,4071.281982,4134.358887,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.396611,40.000000,0.000000,4044.102539,4096.410156,4045.641113,4069.743652,4128.717773,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,20.000000,0.000000,0.195264,-0.341553,0.658691,0.641357,0.720226,-0.708019,0.068849,-67.635864,-53.007229,44.904663,,,
1629975516.404526,41.000000,0.000000,4061.538574,4099.487305,4053.846191,4073.846191,4137.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.412342,42.000000,0.000000,4063.076904,4100.512695,4053.846191,4078.461426,4126.666504,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,21.000000,0.000000,0.195285,-0.341553,0.658447,0.641602,0.732433,-0.731456,0.053223,-68.349197,-53.030071,44.900352,,,
1629975516.420057,43.000000,0.000000,4053.846191,4094.871826,4036.410156,4076.410156,4097.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975516.427873,44.000000,0.000000,4055.897461,4094.358887,4017.948730,4066.666748,4093.846191,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,22.000000,0.000000,0.195712,-0.341309,0.658447,0.641602,0.733410,-0.728527,0.055665,-69.051018,-52.931004,44.836651,,,
1629975516.435589,45.000000,0.000000,4067.692383,4098.974121,4012.820557,4062.564209,4111.282227,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.443404,46.000000,0.000000,4079.487061,4108.205078,4029.743652,4068.718018,4126.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,23.000000,0.000000,0.195712,-0.341309,0.658447,0.641602,0.734874,-0.738781,0.052735,-66.033913,-52.841839,44.898956,,,
1629975516.451120,47.000000,0.000000,4085.128174,4121.538574,4056.923096,4071.794922,4140.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.458936,48.000000,0.000000,4066.153809,4125.641113,4066.153809,4065.128174,4120.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,24.000000,0.000000,0.195690,-0.341309,0.658691,0.641357,0.729992,-0.709484,0.038575,-63.318520,-52.941036,44.955029,,,
1629975516.466651,49.000000,0.000000,4030.769287,4113.846191,4057.948730,4049.230713,4070.256348,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.474467,50.000000,0.000000,4030.769287,4104.102539,4051.281982,4038.461426,4074.358887,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,25.000000,0.000000,0.195712,-0.341309,0.658447,0.641602,0.733410,-0.728527,0.055665,-64.523407,-52.970501,44.826046,,,
1629975516.482183,51.000000,0.000000,4049.743652,4103.589844,4046.666748,4044.615479,4109.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.490098,52.000000,0.000000,4030.769287,4098.461426,4037.435791,4047.179443,4086.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,26.000000,0.000000,0.195690,-0.341309,0.658691,0.641357,0.729992,-0.709484,0.038575,-61.959061,-53.056835,44.889408,,,
1629975516.497914,53.000000,0.000000,4015.384521,4092.307617,4028.718018,4038.461426,4062.564209,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.505830,54.000000,0.000000,4044.102539,4094.358887,4036.923096,4043.589844,4089.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,27.000000,0.000000,0.196489,-0.341309,0.658691,0.641113,0.716320,-0.707042,0.040040,-63.299892,-53.134533,44.886620,,,
1629975516.513646,55.000000,0.000000,4064.615479,4095.384521,4050.256348,4062.564209,4103.077148,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.521561,56.000000,0.000000,4055.384521,4094.871826,4051.794922,4074.871826,4096.410156,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,28.000000,0.000000,0.196467,-0.341309,0.658936,0.640869,0.729992,-0.704601,0.045899,-64.506638,-53.204464,44.943928,,,
1629975516.529377,57.000000,0.000000,4029.230713,4096.410156,4051.281982,4068.718018,4082.564209,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975516.537293,58.000000,0.000000,4014.358887,4096.410156,4058.461426,4050.769287,4068.205078,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,29.000000,0.000000,0.196838,-0.341553,0.658936,0.640625,0.733410,-0.700206,0.039551,-65.532898,-53.267399,45.055317,,,
1629975516.545108,59.000000,0.000000,4036.923096,4098.461426,4076.410156,4050.769287,4080.512939,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975516.553024,60.000000,0.000000,4057.435791,4103.589844,4090.256348,4064.102539,4095.384521,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,30.000000,0.000000,0.196838,-0.341553,0.658936,0.640625,0.731456,-0.700206,0.039551,-66.516342,-53.204411,45.035938,,,
